2022-10-23 20:19:05.385 | INFO     | __main__:<module>:83 - 使用嵌入法 ExtraTreesClassifier 进行特征选择,剩余(1093, 21)个特征
2022-10-23 20:22:04.289 | WARNING  | __main__:<module>:22 - {'objective': 'binary:logistic', 'use_label_encoder': False, 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.498638041894036, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'gamma': 7.8769514383653e-07, 'gpu_id': None, 'grow_policy': 'lossguide', 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.20618154949954354, 'max_bin': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 14, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 560, 'n_jobs': None, 'num_parallel_tree': None, 'predictor': None, 'random_state': None, 'reg_alpha': 1.3717061473857957e-06, 'reg_lambda': 6.324658877453576e-06, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.5952814636159525, 'tree_method': None, 'validate_parameters': None, 'verbosity': None}
2022-10-23 20:22:06.029 | WARNING  | __main__:<module>:39 - 0.712	0.75	0.643	0.692
2022-10-23 20:22:06.446 | WARNING  | __main__:<module>:39 - 0.676	0.685	0.661	0.673
2022-10-23 20:22:06.864 | WARNING  | __main__:<module>:39 - 0.739	0.783	0.655	0.713
2022-10-23 20:22:07.282 | WARNING  | __main__:<module>:39 - 0.793	0.767	0.836	0.8
2022-10-23 20:22:07.711 | WARNING  | __main__:<module>:39 - 0.691	0.691	0.691	0.691
2022-10-23 20:22:08.126 | WARNING  | __main__:<module>:39 - 0.7	0.712	0.673	0.692
2022-10-23 20:22:08.564 | WARNING  | __main__:<module>:39 - 0.745	0.729	0.782	0.754
2022-10-23 20:22:08.984 | WARNING  | __main__:<module>:39 - 0.7	0.712	0.673	0.692
2022-10-23 20:22:09.411 | WARNING  | __main__:<module>:39 - 0.727	0.766	0.655	0.706
2022-10-23 20:22:09.870 | WARNING  | __main__:<module>:39 - 0.764	0.764	0.764	0.764
2022-10-23 20:22:09.871 | WARNING  | __main__:<module>:41 - accuracy		mean:0.725	std:0.034
2022-10-23 20:22:09.872 | WARNING  | __main__:<module>:42 - precision		mean:0.736	std:0.033
2022-10-23 20:22:09.873 | WARNING  | __main__:<module>:43 - recall		mean:0.703	std:0.063
2022-10-23 20:22:09.874 | WARNING  | __main__:<module>:44 - f1		mean:0.718	std:0.039
2022-10-23 20:22:21.552 | WARNING  | __main__:<module>:22 - {'objective': 'binary:logistic', 'use_label_encoder': False, 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.498638041894036, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': None, 'gamma': 7.8769514383653e-07, 'gpu_id': None, 'grow_policy': 'lossguide', 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.20618154949954354, 'max_bin': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 14, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 560, 'n_jobs': None, 'num_parallel_tree': None, 'predictor': None, 'random_state': None, 'reg_alpha': 1.3717061473857957e-06, 'reg_lambda': 6.324658877453576e-06, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.5952814636159525, 'tree_method': None, 'validate_parameters': None, 'verbosity': None}
2022-10-23 20:22:23.314 | WARNING  | __main__:<module>:39 - 0.712	0.75	0.643	0.692
2022-10-23 20:22:23.771 | WARNING  | __main__:<module>:39 - 0.676	0.685	0.661	0.673
2022-10-23 20:22:24.206 | WARNING  | __main__:<module>:39 - 0.739	0.783	0.655	0.713
2022-10-23 20:22:24.680 | WARNING  | __main__:<module>:39 - 0.793	0.767	0.836	0.8
2022-10-23 20:22:25.120 | WARNING  | __main__:<module>:39 - 0.691	0.691	0.691	0.691
2022-10-23 20:22:25.542 | WARNING  | __main__:<module>:39 - 0.7	0.712	0.673	0.692
2022-10-23 20:22:25.975 | WARNING  | __main__:<module>:39 - 0.745	0.729	0.782	0.754
2022-10-23 20:22:26.391 | WARNING  | __main__:<module>:39 - 0.7	0.712	0.673	0.692
2022-10-23 20:22:26.806 | WARNING  | __main__:<module>:39 - 0.727	0.766	0.655	0.706
2022-10-23 20:22:27.235 | WARNING  | __main__:<module>:39 - 0.764	0.764	0.764	0.764
2022-10-23 20:22:27.237 | WARNING  | __main__:<module>:41 - accuracy		mean:0.725	std:0.034
2022-10-23 20:22:27.237 | WARNING  | __main__:<module>:42 - precision		mean:0.736	std:0.033
2022-10-23 20:22:27.239 | WARNING  | __main__:<module>:43 - recall		mean:0.703	std:0.063
2022-10-23 20:22:27.240 | WARNING  | __main__:<module>:44 - f1		mean:0.718	std:0.039
2022-10-23 20:22:39.384 | WARNING  | __main__:<module>:22 - {'objective': 'binary:logistic', 'use_label_encoder': False, 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.9, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': 'logloss', 'gamma': 0.8, 'gpu_id': None, 'grow_policy': 'lossguide', 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.005, 'max_bin': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 15, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 200, 'n_jobs': None, 'num_parallel_tree': None, 'predictor': None, 'random_state': 43, 'reg_alpha': 0.5, 'reg_lambda': 0.2, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.9, 'tree_method': 'exact', 'validate_parameters': None, 'verbosity': 0}
2022-10-23 20:22:41.874 | WARNING  | __main__:<module>:39 - 0.703	0.725	0.661	0.692
2022-10-23 20:22:42.250 | WARNING  | __main__:<module>:39 - 0.685	0.706	0.643	0.673
2022-10-23 20:22:42.620 | WARNING  | __main__:<module>:39 - 0.802	0.851	0.727	0.784
2022-10-23 20:22:42.983 | WARNING  | __main__:<module>:39 - 0.784	0.792	0.764	0.778
2022-10-23 20:22:43.345 | WARNING  | __main__:<module>:39 - 0.718	0.707	0.745	0.726
2022-10-23 20:22:43.716 | WARNING  | __main__:<module>:39 - 0.7	0.712	0.673	0.692
2022-10-23 20:22:44.072 | WARNING  | __main__:<module>:39 - 0.727	0.727	0.727	0.727
2022-10-23 20:22:44.431 | WARNING  | __main__:<module>:39 - 0.745	0.745	0.745	0.745
2022-10-23 20:22:44.787 | WARNING  | __main__:<module>:39 - 0.755	0.769	0.727	0.748
2022-10-23 20:22:45.184 | WARNING  | __main__:<module>:39 - 0.773	0.8	0.727	0.762
2022-10-23 20:22:45.185 | WARNING  | __main__:<module>:41 - accuracy		mean:0.739	std:0.037
2022-10-23 20:22:45.186 | WARNING  | __main__:<module>:42 - precision		mean:0.754	std:0.046
2022-10-23 20:22:45.187 | WARNING  | __main__:<module>:43 - recall		mean:0.714	std:0.038
2022-10-23 20:22:45.188 | WARNING  | __main__:<module>:44 - f1		mean:0.733	std:0.036
2022-10-23 20:22:52.455 | WARNING  | __main__:<module>:22 - {'objective': 'binary:logistic', 'use_label_encoder': False, 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.9, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': 'logloss', 'gamma': 0.8, 'gpu_id': None, 'grow_policy': 'lossguide', 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.005, 'max_bin': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 15, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 300, 'n_jobs': None, 'num_parallel_tree': None, 'predictor': None, 'random_state': 43, 'reg_alpha': 0.5, 'reg_lambda': 0.2, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.9, 'tree_method': 'exact', 'validate_parameters': None, 'verbosity': 0}
2022-10-23 20:22:55.931 | WARNING  | __main__:<module>:39 - 0.703	0.725	0.661	0.692
2022-10-23 20:22:56.460 | WARNING  | __main__:<module>:39 - 0.667	0.673	0.661	0.667
2022-10-23 20:22:56.998 | WARNING  | __main__:<module>:39 - 0.793	0.82	0.745	0.781
2022-10-23 20:22:57.553 | WARNING  | __main__:<module>:39 - 0.784	0.792	0.764	0.778
2022-10-23 20:22:58.091 | WARNING  | __main__:<module>:39 - 0.727	0.719	0.745	0.732
2022-10-23 20:22:58.658 | WARNING  | __main__:<module>:39 - 0.691	0.698	0.673	0.685
2022-10-23 20:22:59.177 | WARNING  | __main__:<module>:39 - 0.736	0.741	0.727	0.734
2022-10-23 20:22:59.704 | WARNING  | __main__:<module>:39 - 0.727	0.719	0.745	0.732
2022-10-23 20:23:00.235 | WARNING  | __main__:<module>:39 - 0.755	0.78	0.709	0.743
2022-10-23 20:23:00.757 | WARNING  | __main__:<module>:39 - 0.782	0.804	0.745	0.774
2022-10-23 20:23:00.758 | WARNING  | __main__:<module>:41 - accuracy		mean:0.736	std:0.04
2022-10-23 20:23:00.759 | WARNING  | __main__:<module>:42 - precision		mean:0.747	std:0.047
2022-10-23 20:23:00.760 | WARNING  | __main__:<module>:43 - recall		mean:0.718	std:0.037
2022-10-23 20:23:00.761 | WARNING  | __main__:<module>:44 - f1		mean:0.732	std:0.038
2022-10-23 20:23:07.890 | WARNING  | __main__:<module>:22 - {'objective': 'binary:logistic', 'use_label_encoder': False, 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.9, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': 'logloss', 'gamma': 0.8, 'gpu_id': None, 'grow_policy': 'lossguide', 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.005, 'max_bin': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 15, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 500, 'n_jobs': None, 'num_parallel_tree': None, 'predictor': None, 'random_state': 43, 'reg_alpha': 0.5, 'reg_lambda': 0.2, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.9, 'tree_method': 'exact', 'validate_parameters': None, 'verbosity': 0}
2022-10-23 20:23:12.675 | WARNING  | __main__:<module>:39 - 0.721	0.745	0.679	0.71
2022-10-23 20:23:13.518 | WARNING  | __main__:<module>:39 - 0.667	0.667	0.679	0.673
2022-10-23 20:23:14.374 | WARNING  | __main__:<module>:39 - 0.793	0.833	0.727	0.777
2022-10-23 20:23:15.232 | WARNING  | __main__:<module>:39 - 0.793	0.796	0.782	0.789
2022-10-23 20:23:16.067 | WARNING  | __main__:<module>:39 - 0.718	0.694	0.782	0.735
2022-10-23 20:23:16.914 | WARNING  | __main__:<module>:39 - 0.691	0.706	0.655	0.679
2022-10-23 20:23:17.788 | WARNING  | __main__:<module>:39 - 0.736	0.741	0.727	0.734
2022-10-23 20:23:18.684 | WARNING  | __main__:<module>:39 - 0.718	0.714	0.727	0.721
2022-10-23 20:23:19.526 | WARNING  | __main__:<module>:39 - 0.773	0.788	0.745	0.766
2022-10-23 20:23:20.380 | WARNING  | __main__:<module>:39 - 0.782	0.804	0.745	0.774
2022-10-23 20:23:20.381 | WARNING  | __main__:<module>:41 - accuracy		mean:0.739	std:0.042
2022-10-23 20:23:20.382 | WARNING  | __main__:<module>:42 - precision		mean:0.749	std:0.052
2022-10-23 20:23:20.383 | WARNING  | __main__:<module>:43 - recall		mean:0.725	std:0.041
2022-10-23 20:23:20.384 | WARNING  | __main__:<module>:44 - f1		mean:0.736	std:0.039
2022-10-23 20:23:26.334 | WARNING  | __main__:<module>:22 - {'objective': 'binary:logistic', 'use_label_encoder': False, 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.9, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': 'logloss', 'gamma': 0.8, 'gpu_id': None, 'grow_policy': 'lossguide', 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.005, 'max_bin': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 15, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 600, 'n_jobs': None, 'num_parallel_tree': None, 'predictor': None, 'random_state': 43, 'reg_alpha': 0.5, 'reg_lambda': 0.2, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.9, 'tree_method': 'exact', 'validate_parameters': None, 'verbosity': 0}
2022-10-23 20:23:31.767 | WARNING  | __main__:<module>:39 - 0.721	0.745	0.679	0.71
2022-10-23 20:23:32.976 | WARNING  | __main__:<module>:39 - 0.658	0.655	0.679	0.667
2022-10-23 20:23:34.012 | WARNING  | __main__:<module>:39 - 0.784	0.83	0.709	0.765
2022-10-23 20:23:35.152 | WARNING  | __main__:<module>:39 - 0.793	0.796	0.782	0.789
2022-10-23 20:23:36.179 | WARNING  | __main__:<module>:39 - 0.718	0.694	0.782	0.735
2022-10-23 20:23:37.192 | WARNING  | __main__:<module>:39 - 0.691	0.706	0.655	0.679
2022-10-23 20:23:38.197 | WARNING  | __main__:<module>:39 - 0.745	0.745	0.745	0.745
2022-10-23 20:23:39.248 | WARNING  | __main__:<module>:39 - 0.718	0.714	0.727	0.721
2022-10-23 20:23:40.330 | WARNING  | __main__:<module>:39 - 0.773	0.788	0.745	0.766
2022-10-23 20:23:41.336 | WARNING  | __main__:<module>:39 - 0.8	0.824	0.764	0.792
2022-10-23 20:23:41.337 | WARNING  | __main__:<module>:41 - accuracy		mean:0.74	std:0.045
2022-10-23 20:23:41.338 | WARNING  | __main__:<module>:42 - precision		mean:0.75	std:0.056
2022-10-23 20:23:41.339 | WARNING  | __main__:<module>:43 - recall		mean:0.727	std:0.043
2022-10-23 20:23:41.340 | WARNING  | __main__:<module>:44 - f1		mean:0.737	std:0.041
2022-10-23 20:23:50.708 | WARNING  | __main__:<module>:22 - {'objective': 'binary:logistic', 'use_label_encoder': False, 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.9, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': 'logloss', 'gamma': 0.8, 'gpu_id': None, 'grow_policy': 'lossguide', 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.005, 'max_bin': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 15, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 500, 'n_jobs': None, 'num_parallel_tree': None, 'predictor': None, 'random_state': 43, 'reg_alpha': 0.5, 'reg_lambda': 0.2, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.9, 'tree_method': 'exact', 'validate_parameters': None, 'verbosity': 0}
2022-10-23 20:23:55.451 | WARNING  | __main__:<module>:39 - 0.721	0.745	0.679	0.71
2022-10-23 20:23:56.369 | WARNING  | __main__:<module>:39 - 0.667	0.667	0.679	0.673
2022-10-23 20:23:57.250 | WARNING  | __main__:<module>:39 - 0.793	0.833	0.727	0.777
2022-10-23 20:23:58.116 | WARNING  | __main__:<module>:39 - 0.793	0.796	0.782	0.789
2022-10-23 20:23:59.108 | WARNING  | __main__:<module>:39 - 0.718	0.694	0.782	0.735
2022-10-23 20:23:59.953 | WARNING  | __main__:<module>:39 - 0.691	0.706	0.655	0.679
2022-10-23 20:24:00.785 | WARNING  | __main__:<module>:39 - 0.736	0.741	0.727	0.734
2022-10-23 20:24:01.655 | WARNING  | __main__:<module>:39 - 0.718	0.714	0.727	0.721
2022-10-23 20:24:02.540 | WARNING  | __main__:<module>:39 - 0.773	0.788	0.745	0.766
2022-10-23 20:24:03.382 | WARNING  | __main__:<module>:39 - 0.782	0.804	0.745	0.774
2022-10-23 20:24:03.383 | WARNING  | __main__:<module>:41 - accuracy		mean:0.739	std:0.042
2022-10-23 20:24:03.384 | WARNING  | __main__:<module>:42 - precision		mean:0.749	std:0.052
2022-10-23 20:24:03.385 | WARNING  | __main__:<module>:43 - recall		mean:0.725	std:0.041
2022-10-23 20:24:03.386 | WARNING  | __main__:<module>:44 - f1		mean:0.736	std:0.039
2022-10-23 20:24:10.381 | WARNING  | __main__:<module>:22 - {'objective': 'binary:logistic', 'use_label_encoder': False, 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.9, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': 'logloss', 'gamma': 0.8, 'gpu_id': None, 'grow_policy': 'lossguide', 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.005, 'max_bin': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 15, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 600, 'n_jobs': None, 'num_parallel_tree': None, 'predictor': None, 'random_state': 43, 'reg_alpha': 0.5, 'reg_lambda': 0.2, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.9, 'tree_method': 'exact', 'validate_parameters': None, 'verbosity': 0}
2022-10-23 20:24:15.803 | WARNING  | __main__:<module>:39 - 0.721	0.745	0.679	0.71
2022-10-23 20:24:16.802 | WARNING  | __main__:<module>:39 - 0.658	0.655	0.679	0.667
2022-10-23 20:24:17.838 | WARNING  | __main__:<module>:39 - 0.784	0.83	0.709	0.765
2022-10-23 20:24:18.988 | WARNING  | __main__:<module>:39 - 0.793	0.796	0.782	0.789
2022-10-23 20:24:19.991 | WARNING  | __main__:<module>:39 - 0.718	0.694	0.782	0.735
2022-10-23 20:24:21.012 | WARNING  | __main__:<module>:39 - 0.691	0.706	0.655	0.679
2022-10-23 20:24:22.046 | WARNING  | __main__:<module>:39 - 0.745	0.745	0.745	0.745
2022-10-23 20:24:23.083 | WARNING  | __main__:<module>:39 - 0.718	0.714	0.727	0.721
2022-10-23 20:24:24.165 | WARNING  | __main__:<module>:39 - 0.773	0.788	0.745	0.766
2022-10-23 20:24:25.191 | WARNING  | __main__:<module>:39 - 0.8	0.824	0.764	0.792
2022-10-23 20:24:25.192 | WARNING  | __main__:<module>:41 - accuracy		mean:0.74	std:0.045
2022-10-23 20:24:25.193 | WARNING  | __main__:<module>:42 - precision		mean:0.75	std:0.056
2022-10-23 20:24:25.194 | WARNING  | __main__:<module>:43 - recall		mean:0.727	std:0.043
2022-10-23 20:24:25.195 | WARNING  | __main__:<module>:44 - f1		mean:0.737	std:0.041
2022-10-23 20:24:32.124 | WARNING  | __main__:<module>:22 - {'objective': 'binary:logistic', 'use_label_encoder': False, 'base_score': None, 'booster': None, 'callbacks': None, 'colsample_bylevel': None, 'colsample_bynode': None, 'colsample_bytree': 0.9, 'early_stopping_rounds': None, 'enable_categorical': False, 'eval_metric': 'logloss', 'gamma': 0.8, 'gpu_id': None, 'grow_policy': 'lossguide', 'importance_type': None, 'interaction_constraints': None, 'learning_rate': 0.005, 'max_bin': None, 'max_cat_to_onehot': None, 'max_delta_step': None, 'max_depth': 15, 'max_leaves': None, 'min_child_weight': None, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 300, 'n_jobs': None, 'num_parallel_tree': None, 'predictor': None, 'random_state': 43, 'reg_alpha': 0.5, 'reg_lambda': 0.2, 'sampling_method': None, 'scale_pos_weight': None, 'subsample': 0.9, 'tree_method': 'exact', 'validate_parameters': None, 'verbosity': 0}
2022-10-23 20:24:35.533 | WARNING  | __main__:<module>:39 - 0.703	0.725	0.661	0.692
2022-10-23 20:24:36.074 | WARNING  | __main__:<module>:39 - 0.667	0.673	0.661	0.667
2022-10-23 20:24:36.618 | WARNING  | __main__:<module>:39 - 0.793	0.82	0.745	0.781
2022-10-23 20:24:37.154 | WARNING  | __main__:<module>:39 - 0.784	0.792	0.764	0.778
2022-10-23 20:24:37.678 | WARNING  | __main__:<module>:39 - 0.727	0.719	0.745	0.732
2022-10-23 20:24:38.205 | WARNING  | __main__:<module>:39 - 0.691	0.698	0.673	0.685
2022-10-23 20:24:38.725 | WARNING  | __main__:<module>:39 - 0.736	0.741	0.727	0.734
2022-10-23 20:24:39.251 | WARNING  | __main__:<module>:39 - 0.727	0.719	0.745	0.732
2022-10-23 20:24:39.795 | WARNING  | __main__:<module>:39 - 0.755	0.78	0.709	0.743
2022-10-23 20:24:40.367 | WARNING  | __main__:<module>:39 - 0.782	0.804	0.745	0.774
2022-10-23 20:24:40.368 | WARNING  | __main__:<module>:41 - accuracy		mean:0.736	std:0.04
